"Bill Persky (born September 9, 1931) is an American Emmy Award-winning director, screenwriter, producer, and actor for television. With his long-time collaborator Sam Denoff, he wrote and created the television show That Girl starring Marlo Thomas as well as Good Morning, World starring Joby Baker and Ronnie Schell. Their writing collaboration on episodes of The Dick Van Dyke Show resulted in some of the show's most popular episodes. He also directed 100 episodes of the situation comedy Kate and Allie. He also directed the situation comedies The Practice (1976) and Busting Loose (1977) and the movie Serial.While he was a hospital patient with a collapsed lung, he was interviewed by the TV show NY ER.",Agent,Writer,ScreenWriter,Bill_Persky,115
"The 2005 Denver Broncos season was the franchise's 36th season in the National Football League and the 46th overall. The Denver Broncos closed out the 2005 regular season with a 13–3 record, the franchise's second-best number of wins of all time and their third best win percentage ever. They won their first playoff game since winning Super Bowl XXXIII in the 1998 season. They failed to get to the Super Bowl however, losing to the Pittsburgh Steelers, that season's champions, in the AFC Championship game. Denver would not make the postseason again until 2011 and another Conference championship until 2013, under the leadership of Peyton Manning whom the Broncos acquired in 2012.",SportsSeason,FootballLeagueSeason,NationalFootballLeagueSeason,2005_Denver_Broncos_season,112
"Anna Anachoutlou (Greek: Ἄννα Ἀναχουτλοῦ), (died 1342) was Empress of Trebizond from July 17, 1341 to September 4, 1342. Anna was the elder daughter of Emperor Alexios II of Trebizond and his Georgian wife, Djiadjak Jaqeli.",Agent,Person,Monarch,Anna_of_Trebizond,36
"Francisco R. Zayas Seijo, also known as Ico (born October 4, 1951), is a former member of the Puerto Rico House of Representatives and mayor of the city of Ponce, Puerto Rico. During his 4-year mayoral term, Zayas Seijo established the Mariana Suárez de Longo Library and Historical Archive of Ponce, the Museo del Autonomismo Puertorriqueño, the Centro Ponceño de Autismo (English: Ponce Center for Autism), the Agüeybaná II \""El Bravo\"" Plaza, and also expanded the Julio Enrique Monagas Family Park. He initiated to the concept of the Centro de Convenciones de Ponce and the Ponce Aquarium; however, neither one of these two saw fruiction before he completed his term in January 2009. He was, however, instrumental in the development of the Parque Lineal Veredas del Labrador, as well as the Río Portugués Dam and the expansion of the Ponce Municipal Police. During his administration, the Municipal Police acquired, installed, and put into operation 106 street cameras and a video command center. These were complemented by 130 additional cameras installed by the Puerto Rico Police.",Agent,Politician,Mayor,Francisco_Zayas_Seijo,175
"The 2009 Hazfi Cup Final was a two-legged football tie in order to determine the 2008–09 Hazfi Cup champion of Iranian football clubs. Rah Ahan faced Zob Ahan in this final game. The first leg took place on May 18, 2009 at 17:00 local time (UTC+3:30) at Rah Ahan Stadium in Ekbatan and the second leg took place on May 22, 2009 at 17:00 local time (UTC+3:30) at Foolad Shahr Stadium, Fooladshahr.",Event,SportsEvent,FootballMatch,2009_Hazfi_Cup_Final,72
"Ronald Glen Davis (born January 1, 1986) is an American professional basketball player who is currently a free agent. He has previously played for the Boston Celtics, Orlando Magic and Los Angeles Clippers of the National Basketball Association (NBA). Formerly a college basketball player with LSU, Davis was selected by the Seattle SuperSonics with the 35th overall pick in the 2007 NBA draft and was shortly after traded to the Boston Celtics. Davis is listed at 6 ft 9 in (2.06 m), 289 lb (131 kg).",Agent,Athlete,BasketballPlayer,Glen_Davis_(basketball),86
"Simon Robinson (born 16 February 1981) is an English professional golfer. Robinson was born in Hartlepool. He was successful as a junior, winning both the world and European boys championships. He played college golf at the University of Houston. Robinson turned professional in 2004 and has played predominantly on the lower level tours. In 2005 he won three times on the PGA EuroPro Tour to finish in third place on the Order of Merit and earn his place on the second tier Challenge Tour for 2006. Robinson played on the Challenge Tour for four seasons. His best year was 2008 when he claimed his first title on the tour, the SK Golf Challenge held in Finland, and finished 46th on the end of season rankings.",Agent,Athlete,GolfPlayer,Simon_Robinson_(golfer),125
"The 1964–65 season was Port Vale's 53rd season of football in the Football League, and their sixth season in the Third Division. They went on a club record streak of 13 home games without a clean sheet from 26 September to 15 March. After an awful start to the season that saw the club bottom of the league, manager Freddie Steele left the club in February, and was replaced by one of his players, Jackie Mudie. A mini-revival under Mudie was not enough to prevent relegation at the end of the season, as the club finished five points adrift of safety in 22nd place. Their 41 goals scored in 46 league games was the worst record in the Football League, as Albert Cheesebrough managed to become the club's top-scorer with only seven goals.",SportsSeason,SportsTeamSeason,SoccerClubSeason,1964–65_Port_Vale_F.C._season,133
"Rhondes is a spider genus of the Salticidae family (jumping spiders). It is represented by a single species, Rhondes neocaledonicus. It was synonymized with the genus Hasarius until R. neocaledonicus was removed from the synonymy in 2008, based on molecular studies. It is now grouped with several other Australasian genera in the unranked clade Astioida.",Species,Animal,Arachnid,Rhondes,55
"Eddie Kelly (born 1939 in Enniscorthy, County Wexford, Ireland) is an Irish retired sportsperson. He played hurling with his local club St. Aidan's and was a member of the Wexford senior inter-county team from 1967 until 1969.",Agent,Athlete,GaelicGamesPlayer,Eddie_Kelly_(hurler),37
Olle Hansson (1904 – January 1991) was a Swedish cross country skier who competed in the 1920s. He won a bronze medal at the 1929 FIS Nordic World Ski Championships in the 50 km event.,Agent,WinterSportPlayer,Skier,Olle_Hansson,35
"Semantics was a 1983 EP by iconic Australian surf rock band Australian Crawl. The album marked a change in the line-up of the band as Bill McDonough (drums) was replaced first by Graham Bidstrup (ex-The Angels, The Party Boys with Crawl member James Reyne) to record the EP. The more permanent replacement, after the EP, was John Watson (Kevin Borich Express). The EP contains their best known song and only number 1 single, \""Reckless (Don't Be So)\"" (aka \""She Don't Like That\"") which was written by lead singer Reyne. Listeners of Triple M voted \""Reckless\"" the 39th best song of all time in 2007, it was the highest placed Australian Crawl song. In the United States and Europe Semantics was released in 1984 by Geffen Records as an expanded version LP featuring the EP's four original tracks plus re-recorded versions of six earlier Australian Crawl songs. The original EP was also re-released as a CD-EP in 1996. Australian Crawl performed \""Reckless\"" as one of their three songs for the Oz for Africa concert (1985). This was the Australian leg of the global Live Aid show organised by Midge Ure and Bob Geldof. The \""Oz for Africa\"" concert was broadcast on MTV, but only performances by Australian band INXS were placed on the 20th Anniversary DVD collection.",Work,MusicalWork,Album,Semantics_(album),216
"Makemake (minor-planet designation 136472 Makemake) is a dwarf planet and perhaps the largest Kuiper belt object (KBO) in the classical population, with a diameter approximately two thirds that of Pluto. Makemake has one known satellite, S/2015 (136472) 1. Makemake’s extremely low average temperature, about 30 K (−243.2 °C), means its surface is covered with methane, ethane, and possibly nitrogen ices. Makemake was discovered on March 31, 2005, by a team led by Michael E. Brown, and announced on July 29, 2005. Initially, it was known as 2005 FY9 and later given the minor-planet number 136472. Makemake was recognized as a dwarf planet by the International Astronomical Union (IAU) in July 2008. Its name derives from Makemake in the mythology of the Rapa Nui people of Easter Island.",Place,CelestialBody,Planet,Makemake,127
"The Social Democratic Federation (SDF) was established as Britain's first organised socialist political party by H. M. Hyndman, and had its first meeting on 7 June 1881. Those joining the SDF included William Morris, George Lansbury and Eleanor Marx. However, Friedrich Engels, Karl Marx's long-term collaborator, refused to support Hyndman's venture. Many of its early leading members had previously been active in the Manhood Suffrage League. The SDF battled through defections of its right and left wings to other organizations during the first decade of the 20th Century before uniting with other radical groups to establish the Marxist British Socialist Party from 1911 until 1920 (not to be confused with the current Socialist Party of Great Britain founded in 1904, and the Socialist Party (England and Wales) founded in 1997).",Agent,Organisation,PoliticalParty,Social_Democratic_Federation,130
"Déclic Images is a French company specialised in the translation and sale of Japanese-style comics in the French-speaking world. The Déclic Images trademark was born in 1999. As early as 2002, the company produced nearly half of all new Japanese anime published in France. The newly published series are often rich in episodes and their release dates come in quick succession. The main goal of the company is to offer popular series that are accessible to all, containing at least 26 episodes. In order to ensure good sales, Déclic Images decided to produce both recent titles (Love Hina, Fruits Basket, etc.) and anime classics such as Heidi or Masters of the Universe. A commercial war began in 2002 against Kaze animation and Dybex, Déclic Images' competitors in the anime market. This was despite the fact that both of the companies' products were distributed by Déclic Images' parent company, Manga Distribution. In order to guarantee its preeminence in the market, Déclic Images decided to offer Japanese copyright holders unprecedented licence-acquisition offers. Other publishers had the choice between offering equally interesting prices, falling back on less prestigious titles or hoping to find undiscovered talent. At the height of Japanese anime sales in 2005, Déclic Images's sales reached 5.24 million euro. It sold its products in supermarkets, over the Internet and in specialised shops, and in 2004 launched a large marketing campaign that included TV ads. Despite this presence on the market, Déclic Images was in need of a coup, as each product generated only a small profit and Manga Distribution handled its supermarket presence badly. In 2005 everything changed for the young company. After solid growth between 2002 and 2005, with a dozen titles being released per year, the company released Goldorak in August 2005. It was later revealed that Déclic Images did not hold the rights to the title. After extensive judicial travails, a French appeals court confirmed in 2009 a judgment of 4.8 million euro in damages against the company. Several matters remain in the courts, including the matter of a 2006 release of Captain Future without proper licensing rights. Déclic Images has since gone through a number of restructurings and recovery proceedings, and currently seems to be in the impossibility of finding new licensing opportunities, nowadays only relying on re-releases of their current library of titles, having lost the confidence of Japanese distributors and producers, leaving sequels and remakes of anime series that they have licensed (such as Full Metal Panic!: The Second Raid and Last Exile: Fam, the Silver Wing) unlicensed. Their last license before they stopped licensing anime titles was Gakuen Alice. Black Lagoon, Black Lagoon: The Second Barrage, and X were relicensed by Kazé in 2012, and the company also licensed Black Lagoon: Roberta's Blood Trail. Full Metal Panic! and Full Metal Panic? Fumoffu were relicensed by Dybex in 2014, and the company also licensed Full Metal Panic!: The Second Raid.",Agent,Company,Publisher,Déclic_Images,485
"Phacidiostromella is a genus of fungi in the Ascomycota phylum. The relationship of this taxon to other taxa within the class is unknown (incertae sedis), and it has not yet been placed with certainty into any class, order, or family.",Species,Eukaryote,Fungus,Phacidiostromella,40
"Sara Warrington is a fictional character from the British soap opera Family Affairs, played by Beth Cordingly. She debuted on-screen during 2000 and left the show the following year.",Agent,FictionalCharacter,SoapCharacter,Sara_Warrington,29
"Doonesbury is a musical with a book and lyrics by Garry Trudeau and music by Elizabeth Swados. Based on Trudeau's comic strip of the same name, it focuses on that point in its history when the primary characters graduate from college and enter the workforce after more than a decade of being perpetual students and commune-dwellers. Trudeau took a nearly two-year sabbatical from writing the strip to develop the project. After twenty previews, the Broadway production, directed by Jacques Levy and choreographed by Margo Sappington, opened on November 21, 1983 at the Biltmore Theatre, where it ran for 104 performances. The cast included Mark Linn-Baker as Mark Slackmeyer, Keith Szarabajka as B.D., Gary Beach as Uncle Duke, Lauren Tom as Honey Huan, Kate Burton as J.J. Caucus, Barbara Andres as Joanie Caucus, Reathal Bean as Roland Headley, Ralph Bruneau as Mike Doonesbury, Albert Macklin as Zonker and Laura Dean as Boopsie. An original cast recording was released by MCA Records, and a companion book including song lyrics and production photos was published in conjunction with the opening.",Work,MusicalWork,Musical,Doonesbury_(musical),177
"The Senior Citizens Party is a political party in the United Kingdom, which focuses on the rights of people over the age of 50. They claim a membership of several thousand people. The party was founded in January 2004 by Grahame Leon-Smith, now the party leader, and Terry Pattinson. They claim that they had previously been lifelong Conservative and Labour Party voters respectively, Leon-Smith serving as a councillor for 6 years, but had become disillusioned by the breaking of the link between pensions and average earnings by the Conservatives and Labour's failure to restore it. They also campaign against council tax, proposing a local income tax, and campaign for free personal care for the elderly, free off-peak travel, and free television licenses. The party won 42,861 votes in the South East in the European Parliament election, 2004 and stood candidates against Tony Blair and Michael Howard in the 2005 UK general election. Leon-Smith received 151 votes (0.3%) in Folkestone and Hythe, and Pattinson received 97 votes (0.2%) in Sedgefield. In the run up to the 2005 General Election the Senior Citizens Party had meetings discussing an electoral alliance with the English Democrats. In May 2006, Leon-Smith and Pattinson stood for the party in the Runnymede Borough Council election, receiving 261 votes between them. According to their Electoral Commission registration, the leader, nominating officer and treasurer is Leon-Smith, whilst Pattinston is Campaigns Officers. Their accounts filed for the years 2004 and 2007 indicate that they had \""approximately 4,000 members and associate members\"". The annual membership fee is £12, but associate members do not pay anything. The ratio of full to associate members is not specified.NOTE; The Senior Citizens Party no longer exists. In 2014 it merged with UKIP.",Agent,Organisation,PoliticalParty,Senior_Citizens_Party,287
Cross or Cross Oneself (Japanese: 十字 クロス Hepburn: Juuji Kurosu) is a shōjo manga by Sumiko Amakawa.,Work,Comic,Manga,Cross_(manga),17
"Stereogum is a daily Internet publication that focuses on music news, song premieres, and irreverent commentary. The site was created in January 2002 by Scott Lapatine and is currently owned by SpinMedia. Stereogum was the first \""MP3 blog\"" and has received several awards and citations, including the Plug Award for best music blog, Blender's Powergeek 25, and Entertainment Weekly's Best Music Websites. The site was named an Official Honoree of the Webby Awards in the music category and won the Omma Award for Web Site Excellence in the Entertainment/Music category. In 2011, Stereogum won The Village Voice's Music Blog of the Year.",Work,PeriodicalLiterature,Newspaper,Stereogum,102
"The 46th Newfoundland and Labrador House of Assembly was summoned to meet on March 10, 2008, its members having been sworn in and elected its speaker on November 1, 2007, and was dissolved on September 19, 2011. The Progressive Conservative government led by Danny Williams was re-elected with a landslide victory. The Liberal and NDP opposition was nearly wiped off the electoral map. Williams resigned in 2010 and his Deputy Premier Kathy Dunderdale was sworn in as the Premier.",Agent,Organisation,Legislature,46th_General_Assembly_of_Newfoundland_and_Labrador,79
"Fabrizio Zanotti (born 21 May 1983) is a Paraguayan professional golfer who plays on the European Tour. Zanotti was born in Asunción. He was Paraguay's top ranked amateur golfer for six straight years before turning professional in 2003. In 2006 Zanotti won the Tour de las Americas Order of Merit with victory at the final event of the season, the Abierto Mexicano Corona. The tournament was also the second event on the 2007 Challenge Tour schedule, and the win enabled him to join the tour for the remainder of the season. He ended the season in 11th place on the Challenge Tour Rankings to graduate to the top level European Tour for 2008. In his rookie season on the European Tour, Zanotti finished 153rd on the Order of Merit to lose his place on the tour. However he regained his card for 2009 by finishing 16th at the end of season qualifying school. He has kept his card since, with a best finish of 63rd on the Race to Dubai in 2009. Zanotti won his first European Tour event at the 2014 BMW International Open. The win made Zanotti the first Paraguayan to win on the European Tour. Also, he finished third at the Madeira Islands Open - Portugal - BPI, fifth at the Lyoness Open, ninth at the Alstom Open de France and tenth at the BMW Masters. In 2015, he finished second at the British Masters, third at the Open d'Italia, fourth at the KLM Open and seventh at the Nordea Masters.",Agent,Athlete,GolfPlayer,Fabrizio_Zanotti,254
"David Stone (February 17, 1770 – October 7, 1818) was the 15th Governor of the U.S. state of North Carolina from 1808 to 1810. Both before and after his term as governor, he served as a U.S. senator, between 1801 and 1807 and between 1813 and 1814.",Agent,Politician,Senator,David_Stone_(politician),47
"Tony Hawk's Underground 2: Remix is a skateboarding video game in the Tony Hawk's series. The game, developed by Shaba Games and published by Activision, is the first handheld release in the series for the PlayStation Portable. Primarily a port of its console counterpart, the game featured a different progression, with four exclusive levels, exclusive characters, and new cut-scenes. \""Create-a-Park\"" was notably absent in the game, with some graphics and other aspects toned down from the console version. It was released on March 24, 2005, as a launch title for the system.",Work,Software,VideoGame,Tony_Hawk's_Underground_2:_Remix,92
"Furthur was a rock band founded in 2009 by former Grateful Dead members Bob Weir and Phil Lesh. The original lineup also included John Kadlecik of the Dark Star Orchestra on lead guitar, Jeff Chimenti of RatDog on keyboards, Jay Lane of RatDog on percussion, and Joe Russo of the Benevento/Russo Duo on drums. Named after the famous touring bus used by Ken Kesey and the Merry Pranksters in the 1960s, Furthur was an improvisational jam band that performed music primarily from the extensive Grateful Dead songbook, as well as their own original music and that of several other well-known artists. In addition to the original members (with the exception of Jay Lane, who left the band in March 2010 to rejoin his previous band, Primus), the band's lineup included backup vocalists Sunshine Becker of the a cappella ensemble SoVoSó and Jeff Pehrson of the folk rock bands Box Set and the Fall Risk.",Agent,Group,Band,Furthur_(band),154
"Nature and Culture is a peer-reviewed academic journal published by Berghahn Books that covers the historical and contemporary relationships that societies have with nature. The editors-in-chief are Sing C. Chew and Matthias Gross. The publication themes include cultural reactions and conceptions of nature, ecological restoration, ecological time, as well as political and socio-technical arrangements of landscapes. Some new directions of the journal include environmental technologies and renewable energy cultures.",Work,PeriodicalLiterature,AcademicJournal,Nature_and_Culture,69
John V. Faraci is an American businessman. He serves as the chairman and chief executive officer of International Paper.,Agent,Person,BusinessPerson,John_V._Faraci,19
"DXXB-TV is a commercial relay television station owned by ABS-CBN Corporation. Its transmitter is located at Mount Kitanglad, Bukidnon, whereas ABS-CBN Studio complex located here in Cagayan de Oro City, It started as a strong signal operations in 1989 (where the whole Northern Mindanao Region and Iligan CIty has) And in October 5, 1997,  ABS-CBN Iligan was launched because the transmitter in Mt. Kitanglad was weak and signals got to Cagayan de Oro and some parts of Bukidnon.",Agent,Broadcaster,TelevisionStation,DXXB-TV,78
"Jessica Cecilia García Formenti Canseco (born June 26, 1990 in La Paz, Baja California Sur) is a Mexican beauty pageant titleholder who obtained the 2012 Nuestra Belleza Internacional México title. From La Paz, Baja California Sur and a student of preschool education, Jessica García Formenti won the title of Miss Earth Baja California Sur 2009 and she was Miss Water in Miss Earth México 2009, two years later she won the Nuestra Belleza Baja California Sur 2011 pageant and she won the right to represent her state in the 2011 Nuestra Belleza México contest, held August 20, 2011 in Puerto Vallarta, Jalisco. The twenty-one-year-old was designated as Nuestra Belleza Internacional México 2012 by Lupita Jones on January 26, 2012. She is the second delegate from her state to obtain a national title from the Nuestra Belleza México organization. García Formenti competed in the 52nd Miss International pageant, which was held in October, 2012 where she was a semifinalist in the top 15.",Agent,Person,BeautyQueen,Jessica_García_Formenti,162
"ONErpm (ONE Revolution People's Music) is a digital distribution service and fan engagement platform founded in 2010 by Emmanuel Zunz and Matthew Olim, the latter one of the co-founders of CDNow, a pioneer in digital music which was acquired by Amazon in 2000. The company offer such services as direct-to-fan sales, distribution to multiple web outlets including iTunes, Spotify, Amazon MP3, Rdio, Google Music, Deezer, eMusic, YouTube, music sharing widgets and an app that allows artist to stream and sell music on Facebook According to information from the site, ONErpm charges a one time fee to register and gives 85% of sales to artists and labels in a nonexclusive deal, so the rights of artists are preserved and they also have an option to distribute content using Creative Commons licenses. The digital music distributor recently began offering a free package that includes distribution to Rdio, Grooveshark and YouTube in which artists can now receive revenue generated from advertising on the video platform. With offices in New York and São Paulo, the company distributes music from artists like Metric, Tame Impala, and important Brazilian artists like Erasmo Carlos, BNegão, Chitãozinho & Xororó, Emicida, Leoni. According to company information, the catalog has around 15,000 artists around the world and 60,000 fans registered on the site.",Agent,Company,RecordLabel,ONErpm,213
"Lithodes santolla, also known as the southern king crab in English or centolla in Peru, Chile and Argentina, is a species of king crab, found off the Pacific coasts of South America, especially from Valdivia at 39° 50' S to Cape Horn at 60° S. It lives in the benthic zone at depths up to 150 metres (490 ft), but south of 40° it has been found at 600 m (2,000 ft). The lucrative centolla fishery around Tierra del Fuego led to an incident in August 1967 when the Argentine schooner Cruz del Sur was found fishing 400 metres (1,300 ft) from Gable Island and had to be escorted out of Chilean waters by the Chilean patrol boat Marinero Fuentealba. This event among many other led to the Beagle conflict in the late 1970s. The United States Food and Drug Administration lists the centolla crab and southern king crab as two separate species: Lithodes antarcticus and Lithodes santolla respectively. Other sources consider Lithodes antarcticus to be a synonym of Lithodes santolla. A recent study has found that L. santolla is capable of withstanding long periods of aerial exposure with not detrimental effect on crab survival, opening the possibility of commercializing L. santolla in the attractive live seafood market.",Species,Animal,Crustacean,Lithodes_santolla,208
"Daryl Vernon (born 9 June 1960) is a former Australian rules footballer who played with Richmond and the Sydney Swans in the Victorian Football League (VFL) during the 1980s. A rover from Essex Heights, Vernon made four senior appearances for Richmond in the 1981 VFL season. He performed well in the reserves that year and shared the Gardiner Medal with Geelong's Malcolm Reed. He spent 1982 in Western Australia, where he played for South Fremantle. Vernon returned to the VFL in 1983 and signed with the Sydney Swans, who had relocated from South Melbourne the previous year. He played in the opening four rounds of the season and averaged 18 disposals, but didn't feature again until he played another four games early in the 1984 season. He was back at Richmond in 1985 and in his third game of the season, against Melbourne at the MCG, starred with 30 disposals, an effort which earned him three Brownlow Medal votes. Picked just twice more that year, Vernon left Richmond and captained Springvale in the 1986 Victorian Football Association season. He was a member of their premiership winning team in 1987 and won the Norm Goss Memorial Medal for his grand final performance against Port Melbourne, before retiring at the end of 1988.",Agent,Athlete,AustralianRulesFootballPlayer,Daryl_Vernon,211
"The Nepalese Army (Nepali: नेपाली सेना) or Gorkhali Army (Nepali: गोर्खाली सेना) is the armed military Land warfare force of Nepal available internationally and a major component of the Military of Nepal. Service is voluntary and the minimum age for enrollment is 18 years. The army was known as The Royal Nepalese Army (RNA) during the monarchy system in Nepal. It was renamed into Nepalese Army since 28 May 2008 with the abolishing of 238-year-old monarchy. Unlike other military forces around the world, the Nepalese Army has a very strict joining policy.",Agent,Organisation,MilitaryUnit,Nepalese_Army,92
"KSMA (1240 AM,) is a radio station broadcasting a News/Talk format. Licensed to Santa Maria, California, USA, the station serves the Santa Maria-Lompoc area. The station is currently owned by AGM-California inc",Agent,Broadcaster,RadioStation,KSMA_(AM),32
"Vera Gräfin von Lehndorff-Steinort or Veruschka von Lehndorff (born 14 May 1939) is a German model, actress, and artist who was popular during the 1960s. She is known professionally as Veruschka.",Agent,Person,Model,Veruschka_von_Lehndorff,31
"Sharon Glynn is a camogie player and manager, an All Ireland medalist in 1996 and the star of her county’s 2002 victory in the National Camogie League when she scored three goals in Galway’s 6-6 to 1-7 victory over Limerick. She was nominated for an All Star award in 2005.",Agent,Athlete,GaelicGamesPlayer,Sharon_Glynn,50
"The Raman Science Centre and Raman Planetarium Complex at Nagpur is an interactive science center affiliated with Mumbai's Nehru Science Centre. The centre was developed to promote a scientific attitude, portray the growth of science and technology and their applications in industry and human welfare, and hold science exhibits. The centre is named after famous Nobel Prize winner Indian physicist Chandrasekhara Venkata Raman.The Raman Science Centre was inaugurated on 7 March 1992 and the planetarium was started on 5 January 1997. The centre is located opposite Gandhi Sagar Lake in the heart of Nagpur. Between April 1, 2014 and March 31, 2015 the Centre recorded a visitor count of 582,962. The centre is part of the National Council of Science Museums (NCSM), India which is also the largest network of science centres/museums under a single administrative umbrella in the world. NCSM rates the centre as regional level and it has a total floor area of 4333 sq meters.",Place,Building,Museum,Raman_Science_Centre,158
"The 1960 Stanford Indians football team represented Stanford University in the 1960 NCAA football season. Stanford was led by third-year head coach Jack Curtice. The team played their home games at Stanford Stadium in Stanford, California. The 1960 season was the second winless season in Stanford history, after the 1947 season; these were the only two winless seasons in the history of Stanford football.",SportsSeason,SportsTeamSeason,NCAATeamSeason,1960_Stanford_Indians_football_team,64
"Antonio Cánovas del Castillo (8 February 1828 – 8 August 1897) was a Spanish politician and historian known principally for serving six terms as Spanish Prime Minister, his role in supporting the restoration of the Bourbon monarchy to the Spanish throne and for his death at the hands of an anarchist, Michele Angiolillo.",Agent,Politician,President,Antonio_Cánovas_del_Castillo,53
"Lyne Bessette (born 10 March 1975, Lac Brome, Quebec) is a professional bicycle racer from Quebec, Canada. She was a member of the Canadian Olympic team in 2000 and 2004. She won the Tour de l'Aude Feminin in 1999 and 2001 and the Women's Challenge in 2001. She is married to cyclist Tim Johnson. Bessette was the pilot for para-cyclist and para-nordic skier Robbi Weldon's gold medal wins at the 2012 Summer Paralympics Women's road race B and 2010 Union Cycliste Internationale (UCI) World Para-cycling Championships.",Agent,Athlete,Cyclist,Lyne_Bessette,86
"Group Captain (retired) Eyepeiyah John Ebiye was governor of Akwa Ibom State, Nigeria from August 1998 to May 1999 during the transitional regime of General Abdulsalami Abubakar, handing over to the elected civilian Governor Victor Attah at the start of the Nigerian Fourth Republic. As governor, facing shortage of funds and demands to pay minimum wages to all state employees, Ebiye dropped funding for the state-owned newspaper The Pioneer.In an open meeting in September 1998 he was told that police were extorting money from commercial motorcyclists, and taking them to the police station until they paid up. Ebiye told them to contact him directly through a special complaints phone.After handing over to civilian rule, he was required to retire, as were all previous military administrators, in June 1999.",Agent,Politician,Governor,John_Ebiye,128
"Svalbardposten, founded in 1948, is a Norwegian weekly paper and online newspaper. It operates from Longyearbyen in Svalbard, Norway, and is published every Friday. It is the northernmost regularly published newspaper in the world. In 2014, it had a circulation of 2,636 copies every week. According to its estimates, it has more subscribers than there are people in Svalbard. Svalbardposten has five employees.",Work,PeriodicalLiterature,Newspaper,Svalbardposten,63
"Astralwerks is a US-based record label primarily focused on electronic and dance music. A unit of Universal Music Group, its material is distributed via Capitol Music Group, and also releases materials mostly from EMI Music Australia. Some of the label's most popular recent releases have come from deadmau5, Mat Zo, Porter Robinson, Empire of the Sun, Nervo and Halsey. Below is an overview of the artists that have released material on Astralwerks. A number of the acts listed below are only distributed by Astralwerks, as it licenses a number of European acts for the US market.",Agent,Company,RecordLabel,Astralwerks,96
"Maria Vittoria De Fornari Strata (1562 – December 15, 1617) was an Italian nun and the foundress of the Order of the Most Holy Annunciation (O.SS.A.), or Blue Nuns of Genoa, or Annunziate Turchine, so called from their turquoise-coloured mantle. Strictly cloistered, the nuns have a special devotion to the Annunciation and Incarnation of Christ mysteries and to the hidden life of the Blessed Virgin Mary in Nazareth. Blessed Maria Vittoria was beatified by Pope Leo XII in 1828. She is remembered liturgically on the date of her death, December 15.",Agent,Cleric,Saint,Maria_Vittoria_De_Fornari_Strata,91
The Middletown Mansfields played their first and only season in 1872 as a member of the National Association of Professional Base Ball Players. They finished eighth in the league with a record of 5-19.,SportsSeason,SportsTeamSeason,BaseballSeason,1872_Middletown_Mansfields_season,34
"The Tete sea catfish (Ariopsis seemanni) or Colombian shark catfish is a species of sea catfish in the family Ariidae, native to Pacific-draining rivers and estuaries in Central and South America.",Species,Animal,Fish,Tete_sea_catfish,31
"Robert Buron (27 February 1910 – 28 April 1973) was a French politician and Minister of Finance from 20 January 1955 to 23 February 1955 and Minister of Public Works, Transport, and Tourism during Charles de Gaulle's third term from 9 June 1958 to 8 January 1959.",Agent,Politician,PrimeMinister,Robert_Buron,47
"Vikramabahu (1017–1041; known as Kassapa before his coronation) was a medieval king of Sri Lanka. Following the death of his father in 1029, Vikramabahu led the resistance movement against the Chola invaders of the country, ruling from the southern principality of Ruhuna. He spent a number of years building up his forces to drive out the Chola, but died before he could launch his military campaign.",Agent,Person,Monarch,"Vikramabahu,_Prince_of_Ruhuna",66
